seqname,source,feature,start,end,id,length
4,ensembl,gene,4867599,4872027,GRMZM2G468260,4428
4,ensembl,gene,4884096,4884577,GRMZM2G583686,481
4,ensembl,gene,4912148,4914530,GRMZM2G123996,2382
4,ensembl,gene,4992643,4997690,GRMZM2G058340,5047
4,ensembl,gene,5006417,5007575,GRMZM5G877647,1158
4,ensembl,gene,5010887,5011985,GRMZM2G058447,1098
4,ensembl,gene,5044212,5046753,GRMZM2G076435,2541
4,ensembl,gene,5079765,5080833,GRMZM2G088273,1068
4,ensembl,gene,5083079,5084155,GRMZM2G088365,1076
4,ensembl,gene,5094105,5094990,GRMZM2G088441,885
4,ensembl,gene,5098147,5099103,GRMZM2G388461,956
4,ensembl,gene,5122439,5123472,GRMZM2G044625,1033
4,ensembl,gene,5127627,5128657,GRMZM2G045387,1030
4,ensembl,gene,5141270,5142076,GRMZM2G346895,806
4,ensembl,gene,5145291,5146364,GRMZM2G346897,1073
4,ensembl,gene,5154347,5155431,GRMZM2G044104,1084
4,ensembl,gene,5157899,5159215,GRMZM2G044152,1316
4,ensembl,gene,5171933,5177135,GRMZM2G160739,5202
4,ensembl,gene,5201672,5204080,GRMZM2G161169,2408
4,ensembl,gene,5241731,5244116,GRMZM2G122873,2385
4,ensembl,gene,5244889,5249008,GRMZM2G122869,4119
4,ensembl,gene,5253223,5261670,GRMZM5G835213,8447
4,ensembl,gene,5264929,5267263,GRMZM5G833660,2334
4,ensembl,gene,5267496,5267723,GRMZM5G822888,227
4,ensembl,gene,5271156,5271566,GRMZM5G811176,410
4,ensembl,gene,5276223,5288785,GRMZM2G529003,12562
4,ensembl,gene,5310938,5311278,GRMZM5G853191,340
4,ensembl,gene,5319596,5320814,GRMZM5G837872,1218
4,ensembl,gene,5371944,5375255,GRMZM2G453672,3311
4,ensembl,gene,5380348,5385430,GRMZM2G154169,5082
4,ensembl,gene,5384013,5387754,GRMZM2G453684,3741
4,ensembl,gene,5388431,5395746,GRMZM2G154366,7315
4,ensembl,gene,5397678,5401097,GRMZM2G154394,3419
4,ensembl,gene,5410267,5411691,GRMZM2G154414,1424
4,ensembl,gene,5422407,5423179,GRMZM5G895899,772
4,ensembl,gene,5441547,5443977,GRMZM2G154442,2430
4,ensembl,gene,5441753,5443873,GRMZM5G866099,2120
4,ensembl,gene,5460337,5462342,GRMZM2G154523,2005
4,ensembl,gene,5470074,5471217,GRMZM2G574887,1143
4,ensembl,gene,5479454,5480282,GRMZM2G514362,828
4,ensembl,gene,5483202,5484363,GRMZM2G353061,1161
4,ensembl,gene,5508409,5513442,GRMZM2G054415,5033
4,ensembl,gene,5513852,5514711,GRMZM5G836322,859
4,ensembl,gene,5515981,5516247,GRMZM2G353097,266
4,ensembl,gene,5521259,5523302,GRMZM2G404459,2043
4,ensembl,gene,5535743,5536690,GRMZM2G353268,947
4,ensembl,gene,5539880,5541152,GRMZM2G353272,1272
4,ensembl,gene,5544525,5545663,GRMZM2G053120,1138
4,ensembl,gene,5548772,5561370,GRMZM2G059620,12598
4,ensembl,gene,5594840,5595805,GRMZM2G018193,965
4,ensembl,gene,5670956,5682556,GRMZM2G169160,11600
4,ensembl,gene,5707710,5712354,GRMZM2G011364,4644
4,ensembl,gene,5713379,5714619,GRMZM2G089598,1240
4,ensembl,gene,5791381,5798239,GRMZM2G421495,6858
4,ensembl,gene,5816984,5820549,AC206325.3_FG003,3565
4,ensembl,gene,5827365,5829296,GRMZM2G421509,1931
4,ensembl,gene,5886831,5888711,GRMZM2G122498,1880
4,ensembl,gene,5889784,5891354,GRMZM2G122503,1570
4,ensembl,gene,5960251,5964861,GRMZM2G445854,4610
4,ensembl,gene,5967057,5972575,GRMZM2G145213,5518
4,ensembl,gene,5984350,5985726,GRMZM2G166203,1376
4,ensembl,gene,5989754,5991160,GRMZM2G166208,1406
4,ensembl,gene,5993996,5995405,GRMZM2G166212,1409
4,ensembl,gene,6018555,6022307,AC218998.2_FG011,3752
4,ensembl,gene,6045092,6046681,AC218998.2_FG001,1589
4,ensembl,gene,6074772,6078633,AC218998.2_FG007,3861
4,ensembl,gene,6098602,6099571,GRMZM2G702332,969
4,ensembl,gene,6103394,6110202,GRMZM5G867798,6808
4,ensembl,gene,6112391,6115273,AC218998.2_FG003,2882
4,ensembl,gene,6169968,6170718,AC196974.3_FG008,750
4,ensembl,gene,6213596,6214243,AC212755.4_FG004,647
4,ensembl,gene,6222625,6223614,GRMZM2G407769,989
4,ensembl,gene,6238138,6238800,AC212755.4_FG002,662
4,ensembl,gene,6248129,6249121,AC212755.4_FG001,992
4,ensembl,gene,6373621,6375964,GRMZM2G095924,2343
4,ensembl,gene,6391031,6392616,GRMZM2G095982,1585
4,ensembl,gene,6408533,6413612,GRMZM2G099666,5079
4,ensembl,gene,6413519,6419448,GRMZM2G099583,5929
4,ensembl,gene,6420008,6427891,GRMZM2G399677,7883
4,ensembl,gene,6442913,6443786,GRMZM2G099408,873
4,ensembl,gene,6459099,6462422,GRMZM2G099353,3323
4,ensembl,gene,6536212,6539856,GRMZM2G092101,3644
4,ensembl,gene,6555127,6559285,GRMZM2G054651,4158
4,ensembl,gene,6567818,6572048,GRMZM2G129994,4230
4,ensembl,gene,6601618,6606573,GRMZM2G133675,4955
4,ensembl,gene,6607258,6615309,GRMZM2G133756,8051
4,ensembl,gene,6629624,6631469,GRMZM2G133781,1845
4,ensembl,gene,6690620,6691182,GRMZM2G334631,562
4,ensembl,gene,6776297,6776793,GRMZM2G040003,496
4,ensembl,gene,6786282,6787119,GRMZM2G044659,837
4,ensembl,gene,6801921,6802761,GRMZM2G093479,840
4,ensembl,gene,6808330,6809168,GRMZM2G093501,838
4,ensembl,gene,6834059,6834896,GRMZM2G004215,837
4,ensembl,gene,6842730,6843546,GRMZM5G800391,816
4,ensembl,gene,6849266,6850103,GRMZM2G154665,837
4,ensembl,gene,6856951,6862740,GRMZM2G456471,5789
4,ensembl,gene,6945138,6951664,GRMZM2G303431,6526
4,ensembl,gene,7012345,7013228,GRMZM2G157241,883
4,ensembl,gene,7020204,7022982,GRMZM2G157247,2778
4,ensembl,gene,7027907,7028428,GRMZM2G702335,521
4,ensembl,gene,7176902,7177549,GRMZM2G132162,647
4,ensembl,gene,7179044,7179733,GRMZM2G434299,689
4,ensembl,gene,7181130,7181716,GRMZM2G132248,586
4,ensembl,gene,7256112,7261065,GRMZM2G403652,4953
4,ensembl,gene,7265355,7269838,GRMZM2G403636,4483
4,ensembl,gene,7316321,7318702,GRMZM2G426415,2381
4,ensembl,gene,7435182,7442704,GRMZM2G122706,7522
4,ensembl,gene,7621281,7622901,GRMZM2G012821,1620
4,ensembl,gene,7657612,7696349,GRMZM2G424553,38737
4,ensembl,gene,7785312,7787405,GRMZM2G135056,2093
4,ensembl,gene,8082710,8084340,GRMZM2G181073,1630
4,ensembl,gene,8310222,8313040,GRMZM2G029496,2818
4,ensembl,gene,8903675,8904736,GRMZM5G835418,1061
4,ensembl,gene,8905526,8906089,AC196002.2_FG002,563
4,ensembl,gene,9187173,9187685,AC201986.3_FG002,512
4,ensembl,gene,9263791,9264870,GRMZM2G702344,1079
4,ensembl,gene,9329468,9329770,GRMZM5G817995,302
4,ensembl,gene,9355159,9358375,GRMZM2G419836,3216
4,ensembl,gene,9490258,9499898,GRMZM2G027021,9640
4,ensembl,gene,9594061,9597440,GRMZM2G039983,3379
4,ensembl,gene,9662595,9664016,GRMZM2G117989,1421
4,ensembl,gene,9682123,9682778,GRMZM2G419675,655
4,ensembl,gene,9685550,9686426,GRMZM2G117971,876
4,ensembl,gene,9703016,9703902,GRMZM2G117942,886
4,ensembl,gene,9731222,9737764,AC194666.2_FG010,6542
4,ensembl,gene,9744391,9747626,GRMZM2G075140,3235
4,ensembl,gene,9759053,9759811,GRMZM2G097469,758
4,ensembl,gene,9763231,9767123,GRMZM2G138907,3892
4,ensembl,gene,9807208,9808309,GRMZM2G133055,1101
4,ensembl,gene,9807826,9808197,GRMZM5G881498,371
4,ensembl,gene,9857198,9864697,GRMZM2G113373,7499
4,ensembl,gene,9896475,9902642,GRMZM2G113470,6167
4,ensembl,gene,10026493,10028555,GRMZM2G358791,2062
4,ensembl,gene,10032632,10033790,GRMZM2G058832,1158
4,ensembl,gene,10038766,10044977,GRMZM2G011896,6211
4,ensembl,gene,10045186,10047103,AC196262.4_FG006,1917
4,ensembl,gene,10092538,10098001,GRMZM2G702345,5463
4,ensembl,gene,10099669,10101405,AC208423.3_FG002,1736
4,ensembl,gene,10223589,10229102,GRMZM2G068398,5513
4,ensembl,gene,10235511,10240157,GRMZM2G068331,4646
4,ensembl,gene,10253611,10258385,GRMZM2G045753,4774
4,ensembl,gene,10317132,10318768,GRMZM2G020100,1636
4,ensembl,gene,10319363,10321475,GRMZM2G020244,2112
4,ensembl,gene,10355484,10357100,GRMZM2G020288,1616
4,ensembl,gene,10400586,10402142,GRMZM2G170385,1556
4,ensembl,gene,10459947,10461297,GRMZM2G402167,1350
4,ensembl,gene,10461604,10463210,GRMZM2G103759,1606
4,ensembl,gene,10486154,10492230,GRMZM2G008507,6076
4,ensembl,gene,10548172,10549883,GRMZM2G470653,1711
4,ensembl,gene,10576028,10604384,GRMZM2G133757,28356
4,ensembl,gene,10657738,10658791,GRMZM2G127162,1053
4,ensembl,gene,10663567,10664211,GRMZM2G127143,644
4,ensembl,gene,10666861,10670231,GRMZM2G426306,3370
4,ensembl,gene,10704030,10704731,GRMZM2G426294,701
4,ensembl,gene,10771404,10781735,GRMZM2G104833,10331
4,ensembl,gene,10802947,10805414,GRMZM2G407605,2467
4,ensembl,gene,10810945,10815502,GRMZM2G407623,4557
4,ensembl,gene,10908008,10908646,AC198403.3_FG001,638
4,ensembl,gene,10951573,10954827,GRMZM5G834386,3254
4,ensembl,gene,11024706,11026544,GRMZM5G869311,1838
4,ensembl,gene,11032371,11033667,GRMZM5G845634,1296
4,ensembl,gene,11067547,11092372,GRMZM2G393002,24825
4,ensembl,gene,11156375,11160853,GRMZM6G910544,4478
4,ensembl,gene,11278503,11281332,GRMZM2G068330,2829
4,ensembl,gene,11344810,11346277,GRMZM2G122187,1467
4,ensembl,gene,11373950,11375953,GRMZM2G122160,2003
4,ensembl,gene,11403566,11428284,GRMZM2G008259,24718
4,ensembl,gene,11480620,11484467,GRMZM2G085711,3847
4,ensembl,gene,11550747,11555409,GRMZM2G113241,4662
4,ensembl,gene,11641273,11643752,AC208641.3_FG009,2479
4,ensembl,gene,11658508,11661539,GRMZM2G161852,3031
4,ensembl,gene,11719857,11721809,GRMZM5G870077,1952
4,ensembl,gene,11838251,11842959,GRMZM2G017804,4708
4,ensembl,gene,11899487,11904065,GRMZM2G017624,4578
4,ensembl,gene,11930712,11932207,GRMZM2G017557,1495
4,ensembl,gene,12033401,12046891,GRMZM5G872443,13490
4,ensembl,gene,12057536,12064864,GRMZM2G010056,7328
4,ensembl,gene,12097106,12098498,GRMZM2G358153,1392
4,ensembl,gene,12114484,12114930,AC193625.3_FG008,446
4,ensembl,gene,12121732,12124886,AC193625.3_FG010,3154
4,ensembl,gene,12219874,12221816,GRMZM2G411177,1942
4,ensembl,gene,12235206,12236874,GRMZM2G110965,1668
4,ensembl,gene,12312516,12313350,GRMZM2G009854,834
4,ensembl,gene,12594419,12624115,GRMZM2G030463,29696
4,ensembl,gene,12639416,12640664,GRMZM2G099669,1248
4,ensembl,gene,12651854,12652444,GRMZM2G099687,590
4,ensembl,gene,12791791,12797416,GRMZM2G139533,5625
4,ensembl,gene,12832843,12837610,GRMZM2G139441,4767
4,ensembl,gene,12923639,12924713,GRMZM2G377113,1074
4,ensembl,gene,12946774,12961838,GRMZM2G377115,15064
4,ensembl,gene,12989184,12990519,GRMZM2G124644,1335
4,ensembl,gene,12989184,12998333,GRMZM2G124593,9149
4,ensembl,gene,13118686,13122725,GRMZM2G545336,4039
4,ensembl,gene,13138376,13156477,GRMZM2G545326,18101
4,ensembl,gene,13176996,13180889,GRMZM2G025154,3893
4,ensembl,gene,13196870,13201207,GRMZM2G447299,4337
4,ensembl,gene,13240123,13240995,GRMZM5G837876,872
4,ensembl,gene,13324938,13327490,AC233889.1_FG003,2552
4,ensembl,gene,13409584,13412986,GRMZM2G098346,3402
4,ensembl,gene,13521255,13522160,GRMZM6G616789,905
4,ensembl,gene,13580767,13585836,GRMZM2G053711,5069
4,ensembl,gene,13584892,13586907,GRMZM5G838961,2015
4,ensembl,gene,13588282,13589379,GRMZM2G053830,1097
4,ensembl,gene,13591285,13592553,AC216235.2_FG010,1268
4,ensembl,gene,13593243,13600357,GRMZM2G053868,7114
4,ensembl,gene,13647234,13649478,GRMZM5G820374,2244
4,ensembl,gene,13787999,13788491,GRMZM2G001342,492
4,ensembl,gene,13833027,13833913,GRMZM2G181536,886
4,ensembl,gene,13836288,13837162,GRMZM2G181533,874
4,ensembl,gene,13858263,13865509,GRMZM2G370377,7246
4,ensembl,gene,13869205,13871168,GRMZM2G069880,1963
4,ensembl,gene,13964907,13966835,GRMZM2G061230,1928
4,ensembl,gene,13988600,13989808,GRMZM2G061103,1208
4,ensembl,gene,14054926,14059515,GRMZM2G581155,4589
4,ensembl,gene,14112401,14120324,GRMZM2G342226,7923
4,ensembl,gene,14130242,14144638,GRMZM2G176698,14396
4,ensembl,gene,14185128,14208882,GRMZM2G107761,23754
4,ensembl,gene,14216106,14217235,GRMZM2G333035,1129
4,ensembl,gene,14218383,14219816,GRMZM2G172300,1433
4,ensembl,gene,14237551,14238105,AC191691.3_FG011,554
4,ensembl,gene,14264565,14267296,GRMZM6G513881,2731
4,ensembl,gene,14367599,14374339,GRMZM2G173317,6740
4,ensembl,gene,14401180,14408179,GRMZM2G173354,6999
4,ensembl,gene,14449287,14451560,GRMZM2G309594,2273
4,ensembl,gene,14529907,14530579,GRMZM2G496448,672
4,ensembl,gene,14544262,14563537,GRMZM2G060949,19275
4,ensembl,gene,14592668,14597328,GRMZM5G840928,4660
4,ensembl,gene,14647208,14648858,GRMZM2G305167,1650
4,ensembl,gene,14654927,14656796,GRMZM5G866334,1869
4,ensembl,gene,14700256,14708619,GRMZM2G104147,8363
4,ensembl,gene,14745233,14746187,GRMZM2G001043,954
4,ensembl,gene,14748387,14751790,GRMZM2G001048,3403
4,ensembl,gene,14835372,14839934,GRMZM2G139621,4562
4,ensembl,gene,14840582,14840869,GRMZM5G804328,287
4,ensembl,gene,14841321,14842862,GRMZM2G091839,1541
4,ensembl,gene,14870167,14871900,AC202965.3_FG002,1733
4,ensembl,gene,14877067,14881858,GRMZM2G091481,4791
4,ensembl,gene,14953389,14973375,GRMZM2G151050,19986
4,ensembl,gene,15037822,15038813,GRMZM2G025109,991
4,ensembl,gene,15041781,15049392,GRMZM2G025200,7611
4,ensembl,gene,15063814,15067526,GRMZM2G356545,3712
4,ensembl,gene,15273694,15274774,GRMZM2G359581,1080
4,ensembl,gene,15287646,15288244,GRMZM2G489627,598
4,ensembl,gene,15294800,15295265,GRMZM2G312061,465
4,ensembl,gene,15303505,15304105,GRMZM2G489599,600
4,ensembl,gene,15320600,15322087,GRMZM2G070011,1487
4,ensembl,gene,15343574,15344100,AC196110.4_FG004,526
4,ensembl,gene,15413782,15415184,GRMZM2G483273,1402
4,ensembl,gene,15416160,15416899,GRMZM2G001827,739
4,ensembl,gene,15418239,15418831,GRMZM2G483275,592
4,ensembl,gene,15440751,15441695,GRMZM2G074293,944
4,ensembl,gene,15604739,15606984,GRMZM2G041235,2245
4,ensembl,gene,15625718,15635892,GRMZM2G333659,10174
4,ensembl,gene,15638404,15640330,GRMZM2G333678,1926
4,ensembl,gene,15711921,15719129,GRMZM2G017865,7208
4,ensembl,gene,15720369,15724147,GRMZM2G017940,3778
4,ensembl,gene,15842926,15844779,GRMZM2G155058,1853
4,ensembl,gene,15881803,15883451,GRMZM2G157845,1648
4,ensembl,gene,15960778,15969791,GRMZM2G181422,9013
4,ensembl,gene,16076396,16077852,GRMZM2G499981,1456
4,ensembl,gene,16152931,16158076,GRMZM2G120167,5145
4,ensembl,gene,16180611,16181346,GRMZM2G575346,735
4,ensembl,gene,16183215,16186852,GRMZM2G151706,3637
4,ensembl,gene,16233744,16236776,GRMZM2G359589,3032
4,ensembl,gene,16237558,16258447,GRMZM2G059026,20889
4,ensembl,gene,16318108,16318660,GRMZM2G024472,552
4,ensembl,gene,16323967,16324770,GRMZM2G024527,803
4,ensembl,gene,16391247,16399122,GRMZM2G315264,7875
4,ensembl,gene,16440811,16449027,GRMZM2G031615,8216
4,ensembl,gene,16521450,16523297,GRMZM2G148188,1847
4,ensembl,gene,16624732,16627778,GRMZM2G118628,3046
4,ensembl,gene,16633800,16635950,GRMZM5G865319,2150
4,ensembl,gene,16641101,16647132,GRMZM2G418819,6031
4,ensembl,gene,16650912,16651263,GRMZM2G118558,351
4,ensembl,gene,16651299,16653987,GRMZM2G118534,2688
4,ensembl,gene,16807094,16815389,GRMZM2G079452,8295
4,ensembl,gene,16866227,16874819,GRMZM2G117609,8592
4,ensembl,gene,17006693,17008303,GRMZM2G117627,1610
4,ensembl,gene,17109875,17119539,GRMZM2G045987,9664
4,ensembl,gene,17164387,17165781,GRMZM2G107591,1394
4,ensembl,gene,17180598,17181618,GRMZM2G079559,1020
4,ensembl,gene,17257180,17259695,GRMZM2G080168,2515
4,ensembl,gene,17311139,17323011,GRMZM2G104384,11872
4,ensembl,gene,17349492,17354543,GRMZM2G143392,5051
4,ensembl,gene,17354914,17361881,GRMZM2G143373,6967
4,ensembl,gene,17397824,17399075,GRMZM2G013546,1251
4,ensembl,gene,17436830,17443180,GRMZM2G149108,6350
4,ensembl,gene,17511896,17523810,GRMZM2G106798,11914
4,ensembl,gene,17528798,17530220,GRMZM2G150691,1422
4,ensembl,gene,17599427,17602362,GRMZM2G529587,2935
4,ensembl,gene,17742342,17745799,GRMZM2G066304,3457
4,ensembl,gene,17763543,17765374,GRMZM2G173105,1831
4,ensembl,gene,17851023,17851897,GRMZM2G173103,874
4,ensembl,gene,17852318,17855425,GRMZM2G173085,3107
4,ensembl,gene,17871339,17871918,GRMZM5G817283,579
4,ensembl,gene,17875436,17878321,GRMZM2G054125,2885
4,ensembl,gene,17897175,17897693,AC191778.3_FG001,518
4,ensembl,gene,18000248,18006785,GRMZM2G135019,6537
4,ensembl,gene,18044674,18045748,GRMZM2G009387,1074
4,ensembl,gene,18140349,18142700,AC204611.4_FG001,2351
4,ensembl,gene,18256392,18257135,AC216883.3_FG002,743
4,ensembl,gene,18392940,18394190,GRMZM2G408458,1250
4,ensembl,gene,18463905,18480751,GRMZM5G844096,16846
4,ensembl,gene,18513766,18514302,GRMZM5G846314,536
4,ensembl,gene,18526896,18528194,GRMZM5G865508,1298
4,ensembl,gene,18596164,18598086,GRMZM2G440208,1922
4,ensembl,gene,18598908,18604527,GRMZM2G139880,5619
4,ensembl,gene,18606273,18607330,GRMZM2G440221,1057
4,ensembl,gene,18610095,18616542,GRMZM2G139894,6447
4,ensembl,gene,18698890,18705585,GRMZM2G574782,6695
4,ensembl,gene,18709241,18717139,GRMZM5G892742,7898
4,ensembl,gene,18831908,18838108,GRMZM2G160041,6200
4,ensembl,gene,18933510,18935710,GRMZM2G459532,2200
4,ensembl,gene,18933510,18939800,GRMZM2G160013,6290
4,ensembl,gene,19134049,19135964,GRMZM2G177668,1915
4,ensembl,gene,19171480,19171924,GRMZM2G102622,444
4,ensembl,gene,19350551,19353456,GRMZM2G131332,2905
4,ensembl,gene,19375440,19378151,GRMZM2G320705,2711
4,ensembl,gene,19422678,19423923,GRMZM2G464152,1245
4,ensembl,gene,19446270,19462088,GRMZM2G019236,15818
4,ensembl,gene,19489569,19490249,AC185122.3_FG009,680
4,ensembl,gene,19573140,19579084,GRMZM2G390207,5944
4,ensembl,gene,19614077,19621944,GRMZM2G050649,7867
4,ensembl,gene,19624442,19644453,GRMZM2G122935,20011
4,ensembl,gene,19842261,19843462,GRMZM2G007289,1201
4,ensembl,gene,19868677,19877156,GRMZM2G309275,8479
4,ensembl,gene,19936806,19938403,GRMZM2G098102,1597
4,ensembl,gene,19967150,19968544,GRMZM2G351347,1394
4,ensembl,gene,20001587,20003154,GRMZM2G166870,1567
4,ensembl,gene,20077003,20077642,GRMZM2G064644,639
4,ensembl,gene,20123081,20127252,GRMZM2G151863,4171
4,ensembl,gene,20203138,20224156,GRMZM2G146514,21018
4,ensembl,gene,20421666,20422166,AC211652.4_FG001,500
4,ensembl,gene,20429258,20434163,AC211652.4_FG002,4905
4,ensembl,gene,20470964,20472435,AC211652.4_FG003,1471
4,ensembl,gene,20529042,20532586,GRMZM2G112795,3544
4,ensembl,gene,20534915,20536583,GRMZM2G112894,1668
4,ensembl,gene,20566051,20572790,GRMZM2G101446,6739
4,ensembl,gene,20758772,20762634,GRMZM2G171420,3862
4,ensembl,gene,20762995,20764457,GRMZM2G171394,1462
4,ensembl,gene,20795669,20799891,GRMZM2G078143,4222
4,ensembl,gene,20943684,20945224,GRMZM2G477533,1540
4,ensembl,gene,20960987,20963725,AC209029.2_FG002,2738
4,ensembl,gene,21073375,21074122,GRMZM5G833945,747
4,ensembl,gene,21158461,21161610,GRMZM2G015295,3149
4,ensembl,gene,21243636,21244649,GRMZM2G003970,1013
4,ensembl,gene,21334901,21335970,GRMZM2G397687,1069
4,ensembl,gene,21342654,21344213,GRMZM2G097135,1559
4,ensembl,gene,21453317,21454775,GRMZM2G150215,1458
4,ensembl,gene,21587137,21588130,AC202526.4_FG006,993
4,ensembl,gene,21604764,21607924,GRMZM2G342217,3160
4,ensembl,gene,21622320,21622839,GRMZM2G499432,519
4,ensembl,gene,21682228,21690667,GRMZM2G015854,8439
4,ensembl,gene,21691924,21695433,GRMZM2G015976,3509
4,ensembl,gene,21720959,21725968,GRMZM2G013761,5009
4,ensembl,gene,21843217,21846080,GRMZM2G155002,2863
4,ensembl,gene,21927208,21929100,GRMZM2G145440,1892
4,ensembl,gene,21934054,21936956,GRMZM2G122954,2902
4,ensembl,gene,22129476,22130618,GRMZM2G469499,1142
4,ensembl,gene,22163493,22169128,GRMZM2G030862,5635
4,ensembl,gene,22226575,22230622,GRMZM2G142030,4047
4,ensembl,gene,22352225,22356495,GRMZM2G148538,4270
4,ensembl,gene,22381980,22383713,GRMZM2G147503,1733
4,ensembl,gene,22451000,22453093,GRMZM2G074994,2093
4,ensembl,gene,22548437,22549716,GRMZM2G122324,1279
4,ensembl,gene,22575140,22580133,GRMZM2G406712,4993
4,ensembl,gene,22636319,22646993,GRMZM2G127598,10674
4,ensembl,gene,22720562,22720973,AC203925.3_FG002,411
4,ensembl,gene,22724428,22724783,GRMZM2G348241,355
4,ensembl,gene,22729285,22735417,GRMZM2G047791,6132
4,ensembl,gene,22859263,22865480,GRMZM2G047800,6217
4,ensembl,gene,22961047,22962907,GRMZM2G007012,1860
4,ensembl,gene,22969880,22971079,GRMZM2G702367,1199
4,ensembl,gene,22981903,22982751,GRMZM2G307715,848
4,ensembl,gene,23002185,23002792,GRMZM2G463167,607
4,ensembl,gene,23004196,23007767,GRMZM2G162829,3571
4,ensembl,gene,23097637,23098423,GRMZM2G161521,786
4,ensembl,gene,23191578,23192368,GRMZM2G389937,790
4,ensembl,gene,23209439,23210083,GRMZM2G088169,644
4,ensembl,gene,23212899,23214814,GRMZM2G389944,1915
4,ensembl,gene,23214919,23218326,GRMZM2G389948,3407
4,ensembl,gene,23372475,23373787,GRMZM2G020411,1312
4,ensembl,gene,23376819,23377046,GRMZM2G322053,227
4,ensembl,gene,23448577,23452318,GRMZM2G033356,3741
4,ensembl,gene,23548742,23554591,GRMZM2G378580,5849
4,ensembl,gene,23650363,23665453,GRMZM2G024563,15090
4,ensembl,gene,23757761,23758542,GRMZM2G370538,781
4,ensembl,gene,23798868,23801990,GRMZM2G079098,3122
4,ensembl,gene,23815290,23817488,GRMZM2G181456,2198
4,ensembl,gene,23871930,23873792,GRMZM2G023152,1862
4,ensembl,gene,23933240,23933714,GRMZM2G075524,474
4,ensembl,gene,23973732,23978124,GRMZM2G154312,4392
4,ensembl,gene,24112149,24117633,GRMZM2G162859,5484
4,ensembl,gene,24138891,24139566,GRMZM2G105627,675
4,ensembl,gene,24212770,24213261,AC213666.3_FG003,491
4,ensembl,gene,24265139,24268085,GRMZM5G873340,2946
4,ensembl,gene,24411598,24448923,GRMZM2G134625,37325
4,ensembl,gene,24476017,24477140,GRMZM2G006759,1123
4,ensembl,gene,24511938,24512837,GRMZM2G453985,899
4,ensembl,gene,24635856,24637183,GRMZM2G101472,1327
4,ensembl,gene,24639257,24642130,GRMZM2G101480,2873
4,ensembl,gene,24642311,24643851,GRMZM2G101806,1540
4,ensembl,gene,24786148,24790675,GRMZM2G080387,4527
4,ensembl,gene,24854792,24862342,GRMZM5G894932,7550
4,ensembl,gene,24929705,24935841,GRMZM2G391000,6136
4,ensembl,gene,24976053,24977657,GRMZM2G390986,1604
4,ensembl,gene,25001305,25002029,GRMZM2G089397,724
4,ensembl,gene,25002744,25004163,GRMZM2G063468,1419
4,ensembl,gene,25096837,25098362,GRMZM2G174449,1525
4,ensembl,gene,25256374,25259091,GRMZM2G411888,2717
4,ensembl,gene,25275687,25278011,GRMZM5G809417,2324
4,ensembl,gene,25351731,25363303,GRMZM2G050982,11572
4,ensembl,gene,25368084,25368341,AC197757.3_FG002,257
4,ensembl,gene,25370451,25370927,AC197757.3_FG003,476
4,ensembl,gene,25422963,25424811,GRMZM2G051042,1848
4,ensembl,gene,25490790,25494707,GRMZM2G142685,3917
4,ensembl,gene,25582913,25584395,GRMZM2G114952,1482
4,ensembl,gene,25588957,25592627,GRMZM2G416310,3670
4,ensembl,gene,25649636,25650412,GRMZM2G036792,776
4,ensembl,gene,25651131,25654960,AC198743.3_FG008,3829
4,ensembl,gene,25662457,25668109,GRMZM2G036829,5652
4,ensembl,gene,25682744,25683937,GRMZM2G165220,1193
4,ensembl,gene,25686127,25690698,GRMZM2G165137,4571
4,ensembl,gene,25746234,25746857,GRMZM5G866067,623
4,ensembl,gene,25769175,25770329,GRMZM2G176173,1154
4,ensembl,gene,25813498,25824517,GRMZM2G147726,11019
4,ensembl,gene,25959077,25961790,GRMZM2G088994,2713
4,ensembl,gene,26006898,26012539,GRMZM2G026459,5641
4,ensembl,gene,26016510,26016963,GRMZM2G702378,453
4,ensembl,gene,26018402,26019583,GRMZM2G026724,1181
4,ensembl,gene,26155477,26158229,GRMZM2G024482,2752
4,ensembl,gene,26171522,26174480,GRMZM2G409956,2958
4,ensembl,gene,26207067,26210294,GRMZM2G045303,3227
4,ensembl,gene,26212165,26213625,GRMZM2G090469,1460
4,ensembl,gene,26218067,26218300,GRMZM2G702379,233
4,ensembl,gene,26320085,26324458,GRMZM2G004997,4373
4,ensembl,gene,26325491,26325682,GRMZM5G807346,191
4,ensembl,gene,26341805,26343266,GRMZM5G834199,1461
4,ensembl,gene,26401956,26404136,GRMZM5G852329,2180
4,ensembl,gene,26420995,26427258,GRMZM2G003642,6263
4,ensembl,gene,26428586,26435580,GRMZM2G003814,6994
4,ensembl,gene,26450939,26451894,GRMZM2G089995,955
4,ensembl,gene,26450942,26455727,GRMZM2G090010,4785
4,ensembl,gene,26518896,26526586,GRMZM2G106673,7690
4,ensembl,gene,26526923,26530117,GRMZM2G106766,3194
4,ensembl,gene,26636669,26640580,GRMZM2G142825,3911
4,ensembl,gene,26641019,26679178,GRMZM2G111228,38159
4,ensembl,gene,26679301,26681632,GRMZM2G111261,2331
4,ensembl,gene,26681989,26684675,GRMZM2G111300,2686
4,ensembl,gene,26710769,26715748,GRMZM2G377369,4979
4,ensembl,gene,26718231,26722138,GRMZM2G450939,3907
4,ensembl,gene,26724541,26727395,GRMZM2G450935,2854
4,ensembl,gene,26820783,26821926,AC184169.3_FG001,1143
